Project_Name,File_Path,Function_method,Primary_Failure_Line,Affected_lines,Tool,Language,Total_File_LOC,Affected_LOC,tool_version,Code Snippet,Tests,Final Classification Category,
binfalse-XMLUtils,de/unirostock/sems/xmlutils/alg/SemsWeighter.java,public double getWeight (DocumentNode node),36,36-38,EvoSuite,Java,7,2,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/binfalse-XMLUtils/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/binfalse-XMLUtils/de/unirostock/sems/xmlutils/alg/SemsWeighter_ESTest.java,Object Creation Challange,
binfalse-XMLUtils,de/unirostock/sems/xmlutils/alg/XyWeighter.java,public double getWeight (DocumentNode node),37,37-39,EvoSuite,Java,7,3,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/binfalse-XMLUtils/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/binfalse-XMLUtils/de/unirostock/sems/xmlutils/alg/XyWeighter_ESTest.java,Object Creation Challange,
binfalse-XMLUtils,de/unirostock/sems/xmlutils/run/XMLTools.java,public static void main (String[] args) throws Exception,37,"35, 37-38, 42-43, 45-48, 51, 53",EvoSuite,Java,20,3,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/binfalse-XMLUtils/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/binfalse-XMLUtils/de/unirostock/sems/xmlutils/run/XMLTools_ESTest.java,Automated Mock Generation Failure,
binfalse-XMLUtils,de/unirostock/sems/xmlutils/run/XMLTools.java,public static void main (String[] args) throws Exception,58,65,EvoSuite,Java,20,3,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/binfalse-XMLUtils/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/binfalse-XMLUtils/de/unirostock/sems/xmlutils/run/XMLTools_ESTest.java,Practically Unreachable Code,
binfalse-XMLUtils,de/unirostock/sems/xmlutils/run/modules/XMLStats.java,public void doIt (TreeDocument doc) throws Exception,36,"41, 43-70, 73",EvoSuite,Java,27,9,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/binfalse-XMLUtils/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/binfalse-XMLUtils/de/unirostock/sems/xmlutils/run/modules/XMLStats_ESTest.java,Object Creation Challange,
matthewhorridge-mdock,org/coode/mdock/ColumnPanel.java,"ColumnPanel#addColumn(JComponent content, JComponent after)",118,119-120,EvoSuite,Java,79,25,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/binfalse-XMLUtils/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/binfalse-XMLUtils/de/unirostock/sems/xmlutils/run/modules/XMLStats_ESTest.java,Object Creation Challange,
matthewhorridge-mdock,org/coode/mdock/ColumnPanel.java,"ColumnPanel#addColumn(JComponent content, JComponent after)",156,157-158,EvoSuite,Java,79,2,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/ColumnPanel_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/ColumnPanel.java,ColumnPanel#main(String[] args),170,171-174,EvoSuite,Java,79,2,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/ColumnPanel_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/ComponentNode.java,ComponentNode#ComponentNode()#JPanel#remove(int index),66,67-69,EvoSuite,Java,55,4,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/ColumnPanel_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/ComponentNode.java,"ComponentNode#add(JComponent component, String label)",114,116,EvoSuite,Java,55,3,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,,Unexercised Function,
matthewhorridge-mdock,org/coode/mdock/ComponentNodeTabbedPaneUI.java,"ComponentNodeTabbedPaneUI#paintTabArea(Graphics g, int tabPlacement, int selectedIndex)",70,71,EvoSuite,Java,42,1,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/ComponentNode_ESTest.java,Object Creation Challange,
matthewhorridge-mdock,org/coode/mdock/ComponentNodeTabbedPaneUI.java,"ComponentNodeTabbedPaneUI#paint(Graphics g, JComponent c)",75,76,EvoSuite,Java,42,1,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/ComponentNodeTabbedPaneUI_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/ComponentNodeTabbedPaneUI.java,"ComponentNodeTabbedPaneUI#paintText(Graphics g, int tabPlacement, Font font, FontMetrics metrics, int tabIndex, String title, Rectangle textRect, boolean isSelected)",87,"87, 89",EvoSuite,Java,42,1,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/ComponentNodeTabbedPaneUI_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/ComponentNodeTabbedPaneUI.java,"ComponentNodeTabbedPaneUI#paintTab(Graphics g, int tabPlacement, Rectangle[] rects, int tabIndex, Rectangle iconRect, Rectangle textRect)",94,95,EvoSuite,Java,42,2,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/ComponentNodeTabbedPaneUI_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/ComponentNodeTabbedPaneUI.java,"ComponentNodeTabbedPaneUI#getTabLabelShiftX(int tabPlacement, int tabIndex, boolean isSelected)",119,120,EvoSuite,Java,42,1,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/ComponentNodeTabbedPaneUI_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/ComponentNodeTabbedPaneUI.java,"ComponentNodeTabbedPaneUI#paintTabBorder(Graphics g, int tabPlacement, int tabIndex, int x, int y, int w, int h, boolean isSelected)",153,153-154,EvoSuite,Java,42,1,1.2.0,,,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/ComponentNodeTabbedPaneUI.java,"ComponentNodeTabbedPaneUI#calculateTabHeight(int tabPlacement, int tabIndex, int fontHeight)",173,"174, 177",EvoSuite,Java,42,2,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/ComponentNodeTabbedPaneUI_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/HorizontalSplitter.java,HorizontalSplitter#resetBounds(),51,54-58,EvoSuite,Java,19,2,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/ComponentNodeTabbedPaneUI_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/HorizontalSplitter.java,HorizontalSplitter#getMaxLocation(),61,62-65,EvoSuite,Java,19,5,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/HorizontalSplitter_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/HorizontalSplitter.java,HorizontalSplitter#getMinLocation(),68,69-71,EvoSuite,Java,19,4,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/HorizontalSplitter_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/SerialisationNodeVisitor.java,SerialisationNodeVisitor#visit(ComponentNode componentNode),67,68-78,EvoSuite,Java,45,3,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/HorizontalSplitter_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/SerialisationNodeVisitor.java,SerialisationNodeVisitor#visit(VerticalSplitterNode verticalSplitterNode),81,82-89,EvoSuite,Java,45,11,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/SerialisationNodeVisitor_ESTest.java,Object Creation Challange,
matthewhorridge-mdock,org/coode/mdock/SerialisationNodeVisitor.java,SerialisationNodeVisitor#getProperties(JComponent component),100,101,EvoSuite,Java,45,8,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/SerialisationNodeVisitor_ESTest.java,Object Creation Challange,
matthewhorridge-mdock,org/coode/mdock/SerialisationNodeVisitor.java,SerialisationNodeVisitor#getSplitAttributeValue(List<Double> splits),106,107-109,EvoSuite,Java,45,1,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/SerialisationNodeVisitor_ESTest.java,Object Creation Challange,
matthewhorridge-mdock,org/coode/mdock/Splitter.java,"Splitter#Splitter(SplitterNode node, Node child0, Node child1)#mousePressed(MouseEvent e)",70,71-74,EvoSuite,Java,39,3,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/SerialisationNodeVisitor_ESTest.java,Object Creation Challange,
matthewhorridge-mdock,org/coode/mdock/Splitter.java,"Splitter#Splitter(SplitterNode node, Node child0, Node child1)#mouseReleased(MouseEvent e)",76,77-83,EvoSuite,Java,39,4,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/Splitter_ESTest.java,Unexercised Function,
matthewhorridge-mdock,org/coode/mdock/Splitter.java,"Splitter#Splitter(SplitterNode node, Node child0, Node child1)#mouseEntered(MouseEvent e)",85,86-88,EvoSuite,Java,39,7,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/Splitter_ESTest.java,Unexercised Function,
matthewhorridge-mdock,org/coode/mdock/Splitter.java,"Splitter#Splitter(SplitterNode node, Node child0, Node child1)#mouseExited(MouseEvent e)",90,91-94,EvoSuite,Java,39,3,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/Splitter_ESTest.java,Unexercised Function,
matthewhorridge-mdock,org/coode/mdock/Splitter.java,"Splitter#Splitter(SplitterNode node, Node child0, Node child1)#mouseDragged(MouseEvent e)",97,98-100,EvoSuite,Java,39,4,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/Splitter_ESTest.java,Unexercised Function,
matthewhorridge-mdock,org/coode/mdock/Splitter.java,"Splitter#setLocation(int x, int y)",111,112-126,EvoSuite,Java,39,3,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/Splitter_ESTest.java,Unexercised Function,
matthewhorridge-mdock,org/coode/mdock/Splitter.java,Splitter#endDragging(Point pt),154,161-170,EvoSuite,Java,39,14,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/Splitter_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/SplitterNode.java,SplitterNode#getSplits(),105,106-107,EvoSuite,Java,100,9,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/Splitter_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/SplitterNode.java,SplitterNode#isVisible(),172,173,EvoSuite,Java,100,2,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/SplitterNode_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/Util.java,"Util#getDeepestSplitterNode(SplitterNode rootNode, Component c, Point pt)",84,"85-94, 98",EvoSuite,Java,52,1,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/SplitterNode_ESTest.java,External Dependency Challenge,
matthewhorridge-mdock,org/coode/mdock/Util.java,"Util#getDeepestNode(Node rootNode, Component c, Point pt)",104,105-113,EvoSuite,Java,52,11,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/SplitterNode_ESTest.java,Relational Input Generation Challange,
matthewhorridge-mdock,org/coode/mdock/Util.java,Util#bringToFront(JComponent component),122,123,EvoSuite,Java,52,9,1.2.0,https://killb0x.github.io/final_coverage/java/flaky_tests/coverage/matthewhorridge-mdock/index.html,https://github.com/killB0x/final_coverage/blob/master/java/flaky_tests/tests/matthewhorridge-mdock/org/coode/mdock/SplitterNode_ESTest.java,Relational Input Generation Challange,
JSON-java-20201115,org.json.JSONArray,public JSONArray(JSONTokener x) throws JSONException,,"121-122,132-143, 149",EvoSuite,Java,345,10,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,String Constraint Satisfaction Challenge,
JSON-java-20201115,org.json.JSONArray,public JSONArray(String source) throws JSONException,,163,EvoSuite,Java,345,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,String Constraint Satisfaction Challenge,
JSON-java-20201115,org.json.JSONArray,public boolean getBoolean(int index) throws JSONException,,240,EvoSuite,Java,345,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Sequence Generation Challenge,
JSON-java-20201115,org.json.JSONArray, public double getDouble(int index) throws JSONException,,263,EvoSuite,Java,345,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONArray,"public <E extends Enum<E>> E getEnum(Class<E> clazz, int index) throws JSONException",,333,EvoSuite,Java,345,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONArray,public int getInt(int index) throws JSONException,,389,EvoSuite,Java,345,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONArray,public long getLong(int index) throws JSONException,,445,EvoSuite,Java,345,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONArray,"public float optFloat(int index, float defaultValue)",,632-634,EvoSuite,Java,345,3,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONArray,"public <E extends Enum<E>> E optEnum(Class<E> clazz, int index, E defaultValue)",,717-718,EvoSuite,Java,345,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Sequence Generation Challenge,
JSON-java-20201115,org.json.JSONArray,"public <E extends Enum<E>> E optEnum(Class<E> clazz, int index, E defaultValue)",,723-724,EvoSuite,Java,345,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Triggering Exceptions,
JSON-java-20201115,org.json.JSONArray,"public BigInteger optBigInteger(int index, BigInteger defaultValue)",,"746, 749",EvoSuite,Java,345,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONArray,"public BigInteger optBigInteger(int index, BigInteger defaultValue)",,763,EvoSuite,Java,345,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Interprocedural transformation challenge,
JSON-java-20201115,org.json.JSONArray,"public BigDecimal optBigDecimal(int index, BigDecimal defaultValue)",,"786, 789",EvoSuite,Java,345,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONArray,public boolean similar(Object other),,1324-1336,EvoSuite,Java,345,10,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Sequence Generation Challenge,
JSON-java-20201115,org.json.JSONArray,"public Writer write(Writer writer, int indentFactor, int indent)",,"1473,1474",EvoSuite,Java,345,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Triggering Exceptions,
JSON-java-20201115,org.json.JSONArray,"public Writer write(Writer writer, int indentFactor, int indent)",,"1490,1491",EvoSuite,Java,345,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Triggering Exceptions,
JSON-java-20201115,org.json.JSONArray,"public Writer write(Writer writer, int indentFactor, int indent)",,"1502,1503",EvoSuite,Java,345,2,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONArray_ESTest.java,Triggering Exceptions,
JSON-java-20201115,org.json.JSONObject,protected final Object clone(),,118,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Path Unreachable via Public API,
JSON-java-20201115,org.json.JSONObject,public int hashCode(),,140,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Path Unreachable via Public API,
JSON-java-20201115,org.json.JSONObject,public String toString(),,150,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Path Unreachable via Public API,
JSON-java-20201115,org.json.JSONObject,public JSONObject(JSONTokener x) throws JSONException,,223,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,String Constraint Satisfaction Challenge,
JSON-java-20201115,org.json.JSONObject,public JSONObject(JSONTokener x) throws JSONException,,238-264,EvoSuite,Java,706,13,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,String Constraint Satisfaction Challenge,
JSON-java-20201115,org.json.JSONObject,"public JSONObject(Object object, String names[])",,382,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Triggering Exceptions,
JSON-java-20201115,org.json.JSONObject, public JSONObject(String source) throws JSONException,,400,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,String Constraint Satisfaction Challenge,
JSON-java-20201115,org.json.JSONObject,"public JSONObject(String baseName, Locale locale) throws JSONException",,419-443,EvoSuite,Java,706,17,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,External Dependency Challenge,
JSON-java-20201115,org.json.JSONObject,"public JSONObject append(String key, Object value) throws JSONException",,515,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Object Creation Challange,
JSON-java-20201115,org.json.JSONObject,"public <E extends Enum<E>> E getEnum(Class<E> clazz, String key) throws JSONException",,593,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Sequence Generation Challenge,
JSON-java-20201115,org.json.JSONObject,public BigDecimal getBigDecimal(String key) throws JSONException,,654,EvoSuite,Java,706,1,1.0.7,https://killb0x.github.io/final_coverage/java/paper/evosuite/JSON-java-20201115/coverage-multi-run/run9/cobertura/index.html,https://github.com/killB0x/final_coverage/blob/master/java/paper/evosuite/JSON-java-20201115/evosuite-tests/s9/json/evosuite-tests/org/json/JSONObject_ESTest.java,Object Creation Challange,
